Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2023,OTD-2020-302-001.XML,4954,3DD.003D8ABD83,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-12 16:20:24,A ,763.97,,2023-05-12 16:20:24,2023-05-12 16:20:24,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8AB949,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-16 09:38:12,A ,767.69,,2023-05-16 09:38:12,2023-05-16 09:38:12,0.00
2023,OTD-2020-300-001.XML,4966,3DD.003D91A0C5,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-19 19:00:49,A ,771.08,,2023-05-19 19:00:49,2023-05-19 19:00:49,0.00
2023,OTD-2020-301-001.XML,4790,3DD.003D9190F3,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-21 10:53:52,A ,772.75,,2023-05-21 10:53:52,2023-05-21 10:53:52,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8ABE1A,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-21 10:59:02,A ,772.75,,2023-05-21 10:59:02,2023-05-21 10:59:02,0.00
2023,OTD-2020-301-001.XML,4790,3DD.003D919046,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-21 13:39:29,A ,772.86,,2023-05-21 13:39:29,2023-05-26 18:02:04,5.18
2023,OTD-2020-302-001.XML,4954,3DD.003D8ABAA3,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-22 07:32:46,A ,773.61,,2023-05-22 07:32:46,2023-05-22 07:32:46,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8ABD56,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-22 12:37:55,A ,773.82,,2023-05-22 12:37:55,2023-05-22 12:37:55,0.00
2023,OTD-2020-300-001.XML,4966,3DD.003D919632,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-24 08:18:33,A ,775.64,,2023-05-24 08:18:33,2023-05-24 08:18:33,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8AB863,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-24 10:29:17,A ,775.73,,2023-05-24 10:29:17,2023-05-24 11:54:06,0.06
2023,OTD-2020-301-001.XML,4790,3DD.003D91A6EC,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-24 17:54:12,A ,776.04,,2023-05-24 17:54:12,2023-05-24 17:54:12,0.00
2023,OTD-2020-300-001.XML,4966,3DD.003D91A4FC,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-25 08:14:55,A ,776.64,,2023-05-25 08:14:55,2023-05-25 08:14:55,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8AB58F,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-25 18:19:25,A ,777.06,,2023-05-25 18:19:25,2023-05-26 04:22:06,0.42
2023,OTD-2020-302-001.XML,4954,3DD.003D8AB16B,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-27 20:27:27,A ,779.14,,2023-05-27 20:27:27,2023-05-27 20:27:27,0.00
2023,OTD-2020-300-001.XML,4966,3DD.003D919237,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-28 16:23:17,A ,779.97,,2023-05-28 16:23:17,2023-05-28 16:28:58,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8AB887,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-29 08:59:19,A ,780.67,,2023-05-29 08:59:19,2023-05-29 09:02:38,0.00
2023,OTD-2020-301-001.XML,4790,3DD.003D91AF0A,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-30 09:56:31,A ,781.71,,2023-05-30 09:56:31,2023-05-30 09:56:31,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8AB5BC,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-30 15:29:29,A ,781.94,,2023-05-30 15:29:29,2023-05-30 15:29:29,0.00
2023,OTD-2020-301-001.XML,4790,3DD.003D91B009,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-30 16:21:44,A ,781.97,,2023-05-30 16:21:44,2023-05-30 16:21:44,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8ABB34,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-05-31 20:21:43,A ,783.14,,2023-05-31 20:21:43,2023-05-31 20:21:43,0.00
2023,OTD-2020-300-001.XML,4966,3DD.003D91A45A,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-06-02 18:35:49,A ,785.07,,2023-06-02 18:35:49,2023-06-02 18:35:49,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8AAD51,11H,,ROBU,PELTON,489,2021-04-08,DSF,2023-06-11 19:21:35,A ,794.10,,2023-06-11 19:21:35,2023-06-11 19:21:35,0.00
