Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2015,JCL12299.WST,49,3D9.1C2DE8CCE6,11W,103,WARMSR,WARMSR,464,2012-10-25,WSR,2015-05-01 21:27:53,A ,918.36,,2015-05-01 21:27:53,2015-05-01 21:27:53,0.00
2015,JCL13081.WST,191,3D9.1C2DE7AC03,11W,111,WARMSR,WARMSR,464,2013-03-22,WSR,2015-05-03 05:20:56,A ,771.72,,2015-05-03 05:20:56,2015-05-03 05:20:56,0.00
2015,JCL13078.WST,126,3D9.1C2DE907A1,11W,106,WARMSR,WARMSR,464,2013-03-19,WSR,2015-05-04 21:13:28,A ,776.26,,2015-05-04 21:13:28,2015-05-04 21:13:28,0.00
2015,JCL13081.WST,191,3D9.1C2DE8977D,11W,116,WARMSR,WARMSR,464,2013-03-22,WSR,2015-05-08 03:08:15,A ,776.63,,2015-05-08 03:08:15,2015-05-08 03:08:15,0.00
2015,JCL13078.WST,126,3D9.1C2DE849D9,11W,106,WARMSR,WARMSR,464,2013-03-19,WSR,2015-05-22 12:25:39,A ,793.89,,2015-05-22 12:25:39,2015-05-22 12:25:39,0.00
2015,JCL13072.WST,10,3D9.1C2DE95D68,11W,97,WARMSR,WARMSR,464,2013-03-13,WSR,2015-05-24 02:13:43,A ,801.49,,2015-05-24 02:13:43,2015-05-24 02:13:43,0.00
2015,JCL13073.WST,46,3D9.1C2DE8FAC1,11W,106,WARMSR,WARMSR,464,2013-03-14,WSR,2015-05-25 19:45:19,A ,802.35,,2015-05-25 19:45:19,2015-05-25 19:45:19,0.00
2015,JCL13084.WST,22,3D9.1C2DE7F2CA,11W,100,WARMSR,WARMSR,464,2013-03-25,WSR,2015-05-28 04:17:06,A ,793.72,,2015-05-28 04:17:06,2015-05-28 04:17:06,0.00
2015,JCL13079.WST,37,3D9.1C2DE8E976,11W,105,WARMSR,WARMSR,464,2013-03-20,WSR,2015-08-26 02:20:19,A ,888.61,,2015-08-26 02:20:19,2015-08-26 02:20:19,0.00
2015,JCL14132.WSH,23,3D9.1C2E047DB6,11W,122,WARMSR,WARMSR,464,2014-05-12,WSR,2015-09-23 18:50:27,A ,499.20,,2015-09-23 18:50:27,2015-09-29 04:43:49,5.41
2015,JCL14133.WSH,24,3D9.1C2E03FE98,11W,115,WARMSR,WARMSR,464,2014-05-13,WSR,2015-10-02 18:32:40,A ,507.28,,2015-10-02 18:32:40,2015-10-02 18:51:37,0.01
2015,JAR10040.WS4,3875,3D9.1C2D68AB8C,11H,,WSPH,WSPH,479,2010-04-01,WSR,2015-03-30 22:40:19,A ,1824.44,,2015-03-30 22:40:19,2015-03-30 22:40:19,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF309BD,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-12 21:49:49,A ,741.53,,2015-04-12 21:49:49,2015-04-12 21:49:49,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF84F6B,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-14 19:18:57,A ,743.43,,2015-04-14 19:18:57,2015-04-14 19:18:57,0.00
2015,JAR13036.WS2,2576,3D9.1C2DEFB067,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-20 20:05:22,A ,749.46,,2015-04-20 20:05:22,2015-04-20 20:05:22,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF3208E,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-23 20:54:39,A ,752.50,,2015-04-23 20:54:39,2015-04-23 20:54:39,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF29502,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-24 19:56:05,A ,753.46,,2015-04-24 19:56:05,2015-04-24 19:56:05,0.00
2015,JAR13036.WS1,4851,3D9.1C2DEFD3E8,11H,95,WSPH,WSPH,479,2013-04-01,WSR,2015-04-27 19:10:46,A ,756.42,,2015-04-27 19:10:46,2015-04-28 04:58:23,0.41
2015,JAR13036.WS2,2576,3D9.1C2DF2597A,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-27 19:13:19,A ,756.43,,2015-04-27 19:13:19,2015-04-27 19:13:19,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF1D98B,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-27 20:22:14,A ,756.47,,2015-04-27 20:22:14,2015-04-27 20:33:51,0.01
2015,JAR13037.WS3,4175,3D9.1C2DF236F7,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-27 22:46:05,A ,756.57,,2015-04-27 22:46:05,2015-04-27 22:46:05,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF3093E,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-28 17:54:15,A ,757.37,,2015-04-28 17:54:15,2015-04-28 17:54:15,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF2C502,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-28 19:18:25,A ,757.43,,2015-04-28 19:18:25,2015-04-28 19:18:25,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF2245F,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-29 00:41:56,A ,757.65,,2015-04-29 00:41:56,2015-04-29 00:41:58,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF2D025,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-04-29 04:19:45,A ,757.81,,2015-04-29 04:19:45,2015-04-29 04:19:45,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF30A68,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-01 10:26:03,A ,760.06,,2015-05-01 10:26:03,2015-05-01 10:26:03,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF23E86,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-01 19:27:55,A ,760.44,,2015-05-01 19:27:55,2015-05-01 19:27:55,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF21855,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-01 20:35:47,A ,760.48,,2015-05-01 20:35:47,2015-05-01 20:35:47,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF20074,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-01 21:15:02,A ,760.51,,2015-05-01 21:15:02,2015-05-01 21:15:02,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF2771D,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-01 23:37:03,A ,760.61,,2015-05-01 23:37:03,2015-05-01 23:37:03,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF378E1,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-02 05:15:28,A ,760.84,,2015-05-02 05:15:28,2015-05-02 05:15:28,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF350E0,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-02 19:02:54,A ,761.42,,2015-05-02 19:02:54,2015-05-02 19:02:54,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF2A160,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-03 03:43:33,A ,761.78,,2015-05-03 03:43:33,2015-05-03 03:43:33,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF2073B,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-03 04:02:57,A ,761.79,,2015-05-03 04:02:57,2015-05-03 04:02:57,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF85D45,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-03 04:27:02,A ,761.81,,2015-05-03 04:27:02,2015-05-03 04:27:02,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF384C3,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-03 20:49:30,A ,762.49,,2015-05-03 20:49:30,2015-05-03 20:49:30,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF36076,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-04 03:40:37,A ,762.78,,2015-05-04 03:40:37,2015-05-04 03:40:37,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF2F5E4,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-04 18:45:23,A ,763.41,,2015-05-04 18:45:23,2015-05-04 18:45:23,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF375C9,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-04 18:54:15,A ,763.41,,2015-05-04 18:54:15,2015-05-04 18:54:15,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF242AC,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-04 20:28:53,A ,763.48,,2015-05-04 20:28:53,2015-05-04 20:28:54,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF2AA37,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-04 20:55:23,A ,763.50,,2015-05-04 20:55:23,2015-05-04 20:55:23,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF3204E,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-04 21:28:13,A ,763.52,,2015-05-04 21:28:13,2015-05-04 21:28:13,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF32981,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-04 21:58:51,A ,763.54,,2015-05-04 21:58:51,2015-05-04 21:58:51,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF37AAB,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-05 19:58:51,A ,764.46,,2015-05-05 19:58:51,2015-05-05 19:58:51,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF25608,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-05 20:14:16,A ,764.47,,2015-05-05 20:14:16,2015-05-05 20:14:16,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF33712,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-05 22:21:14,A ,764.56,,2015-05-05 22:21:14,2015-05-05 22:21:15,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF36CCF,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-07 01:39:42,A ,765.69,,2015-05-07 01:39:42,2015-05-07 01:39:42,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF29CC1,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-07 17:03:10,A ,766.34,,2015-05-07 17:03:10,2015-05-07 17:03:10,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF1C569,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-07 17:03:12,A ,766.34,,2015-05-07 17:03:12,2015-05-07 17:03:12,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF1F131,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-07 20:38:48,A ,766.49,,2015-05-07 20:38:48,2015-05-07 20:38:48,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF20F1F,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-07 21:16:36,A ,766.51,,2015-05-07 21:16:36,2015-05-07 21:16:42,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF24B33,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-07 23:04:46,A ,766.59,,2015-05-07 23:04:46,2015-05-07 23:04:46,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF37B23,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-07 23:47:55,A ,766.62,,2015-05-07 23:47:55,2015-05-08 00:28:45,0.03
2015,JAR13037.WS3,4175,3D9.1C2DF26CDB,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-08 03:48:01,A ,766.78,,2015-05-08 03:48:01,2015-05-08 03:48:09,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF32090,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-08 04:08:08,A ,766.80,,2015-05-08 04:08:08,2015-05-08 04:08:08,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF2B988,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-08 16:55:56,A ,767.33,,2015-05-08 16:55:56,2015-05-08 16:55:56,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF1DC46,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-08 22:35:27,A ,767.57,,2015-05-08 22:35:27,2015-05-08 22:35:27,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF292A3,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-08 23:53:21,A ,767.62,,2015-05-08 23:53:21,2015-05-08 23:53:21,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF2F5ED,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-09 04:38:53,A ,767.82,,2015-05-09 04:38:53,2015-05-09 04:38:53,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF396AC,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-09 04:47:50,A ,767.82,,2015-05-09 04:47:50,2015-05-09 04:47:50,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF308F8,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-09 19:39:02,A ,768.44,,2015-05-09 19:39:02,2015-05-09 19:39:02,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF293EA,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-09 20:46:33,A ,768.49,,2015-05-09 20:46:33,2015-05-09 20:46:33,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF35DF8,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-09 20:48:11,A ,768.49,,2015-05-09 20:48:11,2015-05-09 20:48:27,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF2D74E,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-09 21:37:18,A ,768.53,,2015-05-09 21:37:18,2015-05-09 21:37:18,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF219A9,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-09 22:23:03,A ,768.56,,2015-05-09 22:23:03,2015-07-03 05:37:00,54.30
2015,JAR13037.WS3,4175,3D9.1C2DF219E7,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-09 23:25:59,A ,768.60,,2015-05-09 23:25:59,2015-05-09 23:25:59,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF2683B,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-10 00:00:33,A ,768.63,,2015-05-10 00:00:33,2015-05-10 00:02:51,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF31120,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-10 01:42:18,A ,768.70,,2015-05-10 01:42:18,2015-05-10 01:42:18,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF2D9A3,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-10 20:59:18,A ,769.50,,2015-05-10 20:59:18,2015-05-10 20:59:33,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF37645,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-11 00:12:57,A ,769.63,,2015-05-11 00:12:57,2015-05-11 00:12:57,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF37312,11H,,WSPH,WSPH,479,2013-04-01,WSR,2015-05-11 01:35:02,A ,769.69,,2015-05-11 01:35:02,2015-05-11 01:35:02,0.00
