Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2022,HRP-2019-291-001.XML,4880,3DD.003D58C22C,11H,,ROBU,PELTON,489,2020-04-08,WSR,2022-06-15 20:33:32,A ,798.48,,2022-06-15 20:33:32,2022-06-15 20:33:32,0.00
2022,OTD-2021-299-001.XML,4914,3DD.003DECAC82,11H,,PELTON,PELTON,489,2022-04-07,WSR,2022-09-07 14:37:46,A ,153.07,,2022-09-07 14:37:46,2022-09-07 14:37:46,0.00
2022,WSF-2019-288-WSH.XML,139,3DD.0077514633,11W,86,WARMSR,WARMSR,482,2019-10-15,WSR,2022-05-10 13:42:03,A ,938.05,,2022-05-10 13:42:03,2022-05-10 13:42:03,0.00
2022,WSF-2019-291-WSH.XML,109,3DD.007751F322,11W,86,WARMSR,WARMSR,482,2019-10-18,WSR,2022-05-18 02:43:03,A ,942.64,,2022-05-18 02:43:03,2022-05-18 02:43:03,0.00
2022,WSF-2019-309-WSH.XML,110,3DD.00774FDE56,11W,90,WARMSR,WARMSR,482,2019-11-05,WSR,2022-05-19 03:36:01,A ,925.66,,2022-05-19 03:36:01,2022-05-19 03:36:03,0.00
2022,WSF-2019-305-BVR.XML,5,3DD.0077536C29,11W,95,WARMSR,WARMSR,464,2019-11-01,WSR,2022-05-21 21:38:17,A ,932.36,,2022-05-21 21:38:17,2022-05-21 21:38:25,0.00
2022,WSF-2019-283-WSH.XML,11,3DD.00775050B0,11W,78,WARMSR,WARMSR,482,2019-10-10,WSR,2022-05-22 08:19:17,A ,954.95,,2022-05-22 08:19:17,2022-05-22 08:19:17,0.00
2022,WSF-2019-312-WSH.XML,79,3DD.0077ADBCA0,11W,96,WARMSR,WARMSR,482,2019-11-08,WSR,2022-05-25 16:41:08,A ,929.14,,2022-05-25 16:41:08,2022-05-25 16:41:08,0.00
2022,WSF-2019-281-MKN.XML,13,3DD.0077522C5E,11W,80,WARMSR,WARMSR,791,2019-10-08,WSR,2022-05-26 01:28:29,A ,960.50,,2022-05-26 01:28:29,2022-05-26 01:28:29,0.00
2022,WSF-2019-311-MKN.XML,18,3DD.007750C83A,11W,77,WARMSR,WARMSR,791,2019-11-07,WSR,2022-05-27 08:25:24,A ,931.83,,2022-05-27 08:25:24,2022-05-27 08:25:24,0.00
2022,WSF-2019-311-WSH.XML,97,3DD.00778EEC65,11W,87,WARMSR,WARMSR,482,2019-11-07,WSR,2022-05-30 23:38:16,A ,935.36,,2022-05-30 23:38:16,2022-05-30 23:38:17,0.00
2022,WSF-2019-305-WSH.XML,131,3DD.007751716B,11W,103,WARMSR,WARMSR,482,2019-11-01,WSR,2022-05-31 20:31:35,A ,942.49,,2022-05-31 20:31:35,2022-05-31 20:31:35,0.00
2022,WSF-2020-086-WSH.XML,66,3DD.007750C144,11W,100,WARMSR,WARMSR,482,2020-03-26,WSR,2022-06-02 13:14:45,A ,798.20,,2022-06-02 13:14:45,2022-06-02 13:14:45,0.00
2022,WSF-2019-282-WSH.XML,10,3DD.00775051B6,11W,101,WARMSR,WARMSR,482,2019-10-09,WSR,2022-06-12 14:29:36,A ,977.16,,2022-06-12 14:29:36,2022-06-12 14:29:36,0.00
2022,WSF-2019-303-MKN.XML,36,3DD.0077AE1746,11W,77,WARMSR,WARMSR,791,2019-10-30,WSR,2022-06-13 16:45:09,A ,957.05,,2022-06-13 16:45:09,2022-06-13 16:45:09,0.00
2022,WSF-2019-309-WSH.XML,110,3DD.0077538A2A,11W,88,WARMSR,WARMSR,482,2019-11-05,WSR,2022-06-24 00:28:21,A ,961.52,,2022-06-24 00:28:21,2022-06-24 00:28:21,0.00
2022,WSF-2019-288-WSH.XML,139,3DD.007751C589,11W,103,WARMSR,WARMSR,482,2019-10-15,WSR,2022-07-08 00:44:45,A ,996.52,,2022-07-08 00:44:45,2022-07-08 00:44:45,0.00
2022,WSF-2021-124-WSH.XML,22,3DD.0077B92D04,11W,132,WARMSR,WARMSR,482,2021-05-04,WSR,2022-10-31 02:17:41,A ,544.67,,2022-10-31 02:17:41,2022-10-31 02:17:41,0.00
2022,WSF-2021-117-WSH.XML,13,3DD.0077B735B3,11W,116,WARMSR,WARMSR,482,2021-04-27,WSR,2022-11-01 23:10:05,A ,553.56,,2022-11-01 23:10:05,2022-11-01 23:10:05,0.00
2022,JAR-2020-035-WS2.XML,3975,3DD.003D467036,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-04-26 21:50:00,A ,748.24,,2022-04-26 21:50:00,2022-04-26 21:50:00,0.00
2022,JAR-2020-035-WS2.XML,3975,3DD.003D466856,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-08 19:02:09,A ,760.13,,2022-05-08 19:02:09,2022-05-08 19:02:09,0.00
2022,JAR-2020-034-WS1.XML,3969,3D9.1C2C60BD23,11H,117,WSPH,WSPH,479,2020-04-08,WSR,2022-05-09 11:33:29,A ,760.81,,2022-05-09 11:33:29,2022-05-09 11:33:29,0.00
2022,JAR-2020-035-WS2.XML,3975,3DD.003D695476,11H,108,WSPH,WSPH,479,2020-04-08,WSR,2022-05-11 05:16:30,A ,762.55,,2022-05-11 05:16:30,2022-05-11 05:16:30,0.00
2022,JAR-2020-035-WS2.XML,3975,3DD.003D69CA3B,11H,131,WSPH,WSPH,479,2020-04-08,WSR,2022-05-18 20:06:10,A ,770.17,,2022-05-18 20:06:10,2022-05-18 20:06:10,0.00
2022,JAR-2020-034-WS1.XML,3969,3D9.1C2C612485,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-19 19:50:41,A ,771.16,,2022-05-19 19:50:41,2022-05-19 20:31:43,0.03
2022,JAR-2020-036-WS6.XML,1894,3DD.003D696F0C,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-21 16:04:58,A ,773.00,,2022-05-21 16:04:58,2022-05-21 16:04:58,0.00
2022,JAR-2020-036-WS5.XML,3289,3DD.003D696D80,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-21 20:20:36,A ,773.18,,2022-05-21 20:20:36,2022-05-21 20:21:39,0.00
2022,JAR-2020-035-WS4.XML,3277,3DD.003D466E02,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-22 23:31:41,A ,774.31,,2022-05-22 23:31:41,2022-05-22 23:31:41,0.00
2022,JAR-2020-034-WS1.XML,3969,3D9.1C2C680BE4,11H,120,WSPH,WSPH,479,2020-04-08,WSR,2022-05-23 23:07:23,A ,775.30,,2022-05-23 23:07:23,2022-05-23 23:07:23,0.00
2022,JAR-2020-035-WS2.XML,3975,3DD.003D466A08,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-24 20:41:18,A ,776.20,,2022-05-24 20:41:18,2022-05-24 20:41:18,0.00
2022,JAR-2020-034-WS1.XML,3969,3D9.1C2C6097EE,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-25 03:36:24,A ,776.48,,2022-05-25 03:36:24,2022-05-25 03:36:24,0.00
2022,JAR-2021-033-WS3.XML,3744,3DD.003D6A4DEE,11H,,WSPH,WSPH,479,2021-04-08,WSR,2022-05-25 18:13:41,A ,412.43,,2022-05-25 18:13:41,2022-05-25 18:15:33,0.00
2022,JAR-2020-034-WS1.XML,3969,3D9.1C2C577D74,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-26 15:27:02,A ,777.98,,2022-05-26 15:27:02,2022-05-26 15:27:02,0.00
2022,JAR-2020-035-WS2.XML,3975,3DD.003D46695F,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-27 19:21:36,A ,779.14,,2022-05-27 19:21:36,2022-07-15 11:37:22,48.68
2022,JAR-2020-035-WS2.XML,3975,3DD.003D69CC38,11H,115,WSPH,WSPH,479,2020-04-08,WSR,2022-05-27 19:52:27,A ,779.16,,2022-05-27 19:52:27,2022-05-27 19:52:30,0.00
2022,JAR-2021-032-WS1.XML,3747,3DD.003D6A1715,11H,123,WSPH,WSPH,479,2021-04-08,WSR,2022-05-29 15:27:01,A ,416.31,,2022-05-29 15:27:01,2022-05-29 15:27:01,0.00
2022,JAR-2020-034-WS1.XML,3969,3D9.1C2C60AC7B,11H,,WSPH,WSPH,479,2020-04-08,WSR,2022-05-29 21:36:43,A ,781.23,,2022-05-29 21:36:43,2022-05-29 21:36:43,0.00
