Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2014,WSF12166.07,2550,3D9.1C2DE8942A,13W,84,DESCH1,DESCH1,477,2012-06-15,DRM,2014-09-23 05:36:17,A ,829.88,,2014-09-23 05:36:17,2014-09-23 05:36:20,0.00
2014,WSF11160.001,843,3D9.1C2DAC0BC8,13W,66,DESCH1,DESCH1,477,2011-06-10,DRM,2014-09-24 11:46:02,A ,1202.14,,2014-09-24 11:46:02,2014-09-24 11:46:50,0.00
2014,WSF11151.001,989,3D9.1C2DB52658,13W,64,DESCH1,DESCH1,477,2011-06-01,DRM,2014-09-26 18:52:22,A ,1213.43,,2014-09-26 18:52:22,2014-09-26 18:52:27,0.00
2014,WSF11165.001,1331,3D9.1C2DB1E858,13W,65,DESCH1,DESCH1,477,2011-06-14,DRM,2014-09-27 00:24:57,A ,1200.53,,2014-09-27 00:24:57,2014-09-27 00:26:51,0.00
2014,WSF11160.001,843,3D9.1C2DB538A3,13W,71,DESCH1,DESCH1,477,2011-06-10,DRM,2014-09-28 06:58:46,A ,1205.94,,2014-09-28 06:58:46,2014-09-28 06:58:46,0.00
2014,WSF12157.0AA,2425,3D9.1C2DE8299E,13W,75,DESCH1,DESCH1,477,2012-06-06,DRM,2014-09-29 05:42:25,A ,844.86,,2014-09-29 05:42:25,2014-09-29 05:43:36,0.00
2014,WSF13157.SHA,3354,384.3B23AE03FF,13W,96,DESCH1,DESCH1,477,2013-06-07,DRM,2014-09-29 06:19:53,A ,478.93,,2014-09-29 06:19:53,2014-09-29 06:19:54,0.00
2014,WSF13152.SHA,2974,3D9.239F854258,13W,64,DESCH1,DESCH1,477,2013-06-02,DRM,2014-10-03 10:44:12,A ,488.11,,2014-10-03 10:44:12,2014-10-03 10:44:12,0.00
2014,WSF11160.001,843,3D9.1C2DB1ABC7,13W,67,DESCH1,DESCH1,477,2011-06-10,DRM,2014-10-03 14:15:18,A ,1211.24,,2014-10-03 14:15:18,2014-10-03 14:16:13,0.00
2014,WSF11158.OO1,2126,3D9.1C2DB50852,13W,62,DESCH1,DESCH1,477,2011-06-08,DRM,2014-10-03 16:11:59,A ,1213.32,,2014-10-03 16:11:59,2014-10-03 16:11:59,0.00
