Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2022,MSH-2020-083-FRD.XML,399,3DD.003D4DA939,11H,,FRFH,BCHINL,505,2020-03-23,DSF,2022-05-05 14:02:02,A ,773.02,,2022-05-05 14:02:02,2022-05-05 14:58:20,0.04
2022,MSH-2021-081-FRM.XML,400,3DD.003D4DB8C7,11H,,FRFH,BCHINL,505,2021-03-22,DSF,2022-06-03 07:21:14,A ,437.57,,2022-06-03 07:21:14,2022-06-03 08:04:49,0.03
2022,HRP-2019-290-001.XML,4916,3DD.003D58B221,11H,,ROBU,PELTON,489,2020-04-07,DSF,2022-05-12 20:12:57,A ,765.47,,2022-05-12 20:12:57,2022-05-12 20:31:46,0.01
2022,HRP-2019-289-001.XML,4879,3DD.003D6B83D7,11H,,ROBU,PELTON,489,2020-04-06,DSF,2022-05-14 22:26:10,A ,768.56,,2022-05-14 22:26:10,2022-05-15 00:43:11,0.10
2022,HRP-2019-291-001.XML,4880,3DD.003D58C9ED,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-14 23:32:53,A ,766.61,,2022-05-14 23:32:53,2022-05-14 23:32:53,0.00
2022,HRP-2019-291-001.XML,4880,3DD.003D58C491,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-15 14:00:59,A ,767.21,,2022-05-15 14:00:59,2022-05-18 18:30:40,3.19
2022,HRP-2019-290-001.XML,4916,3DD.003D58B061,11H,,ROBU,PELTON,489,2020-04-07,DSF,2022-05-16 07:48:28,A ,768.95,,2022-05-16 07:48:28,2022-05-17 09:32:15,1.07
2022,HRP-2019-289-001.XML,4879,3DD.003D6B8BB2,11H,,ROBU,PELTON,489,2020-04-06,DSF,2022-05-16 08:22:50,A ,769.97,,2022-05-16 08:22:50,2022-05-17 01:45:10,0.72
2022,HRP-2019-291-001.XML,4880,3DD.003D58D029,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-16 08:57:09,A ,768.00,,2022-05-16 08:57:09,2022-05-16 08:57:09,0.00
2022,HRP-2019-291-001.XML,4880,3DD.003D58C0A4,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-16 09:14:12,A ,768.01,,2022-05-16 09:14:12,2022-05-16 09:29:44,0.01
2022,HRP-2019-290-001.XML,4916,3DD.003D58BCDA,11H,,ROBU,PELTON,489,2020-04-07,DSF,2022-05-16 15:11:05,A ,769.26,,2022-05-16 15:11:05,2022-05-16 15:11:05,0.00
2022,HRP-2019-289-001.XML,4879,3DD.003D6B8726,11H,,ROBU,PELTON,489,2020-04-06,DSF,2022-05-16 17:58:48,A ,770.37,,2022-05-16 17:58:48,2022-05-16 17:58:48,0.00
2022,HRP-2019-291-001.XML,4880,3DD.003D58C186,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-17 11:41:26,A ,769.11,,2022-05-17 11:41:26,2022-05-17 11:41:26,0.00
2022,HRP-2019-289-001.XML,4879,3DD.003D6B86AD,11H,,ROBU,PELTON,489,2020-04-06,DSF,2022-05-18 05:28:43,A ,771.85,,2022-05-18 05:28:43,2022-05-19 10:53:18,1.23
2022,HRP-2019-291-001.XML,4880,3DD.003D58D3A9,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-18 09:55:53,A ,770.04,,2022-05-18 09:55:53,2022-05-18 09:55:53,0.00
2022,HRP-2019-291-001.XML,4880,3DD.003D58CC2B,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-18 14:31:37,A ,770.23,,2022-05-18 14:31:37,2022-05-18 15:42:07,0.05
2022,HRP-2019-289-001.XML,4879,3DD.003D6B8377,11H,,ROBU,PELTON,489,2020-04-06,DSF,2022-05-22 21:33:50,A ,776.52,,2022-05-22 21:33:50,2022-05-22 21:33:50,0.00
2022,HRP-2019-291-001.XML,4880,3DD.003D58C392,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-23 11:21:43,A ,775.10,,2022-05-23 11:21:43,2022-05-23 11:21:43,0.00
2022,HRP-2019-291-001.XML,4880,3DD.003D58CB29,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-23 13:13:30,A ,775.18,,2022-05-23 13:13:30,2022-05-23 13:23:43,0.01
2022,HRP-2019-291-001.XML,4880,3DD.003D58D0A5,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-23 17:03:41,A ,775.34,,2022-05-23 17:03:41,2022-05-23 17:16:54,0.01
2022,HRP-2019-291-001.XML,4880,3DD.003D58CFB2,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-23 17:25:09,A ,775.35,,2022-05-23 17:25:09,2022-05-23 17:25:09,0.00
2022,HRP-2019-290-001.XML,4916,3DD.003D58BB28,11H,,ROBU,PELTON,489,2020-04-07,DSF,2022-05-23 17:47:35,A ,776.37,,2022-05-23 17:47:35,2022-05-23 17:47:35,0.00
2022,HRP-2019-291-001.XML,4880,3DD.003D58CD2A,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-23 18:15:26,A ,775.39,,2022-05-23 18:15:26,2022-05-23 18:15:26,0.00
2022,HRP-2019-289-001.XML,4879,3DD.003D6B7BFC,11H,,ROBU,PELTON,489,2020-04-06,DSF,2022-05-26 01:57:34,A ,779.71,,2022-05-26 01:57:34,2022-05-26 01:59:04,0.00
2022,HRP-2019-290-001.XML,4916,3DD.003D58B960,11H,,ROBU,PELTON,489,2020-04-07,DSF,2022-05-26 13:26:05,A ,779.18,,2022-05-26 13:26:05,2022-05-29 06:51:01,2.73
2022,OTD-2020-302-001.XML,4954,3DD.003D8AB7D4,11H,,ROBU,PELTON,489,2021-04-08,DSF,2022-05-26 15:13:51,A ,412.93,,2022-05-26 15:13:51,2022-05-26 15:23:30,0.01
2022,OTD-2020-302-001.XML,4954,3DD.003D8ABD02,11H,,ROBU,PELTON,489,2021-04-08,DSF,2022-05-27 16:31:36,A ,413.98,,2022-05-27 16:31:36,2022-06-03 15:25:37,6.95
2022,HRP-2019-289-001.XML,4879,3DD.003D6B7D8B,11H,,ROBU,PELTON,489,2020-04-06,DSF,2022-05-30 03:20:58,A ,783.76,,2022-05-30 03:20:58,2022-05-30 03:20:58,0.00
2022,HRP-2019-289-001.XML,4879,3DD.003D6B8193,11H,,ROBU,PELTON,489,2020-04-06,DSF,2022-05-30 06:04:47,A ,783.88,,2022-05-30 06:04:47,2022-05-30 06:04:47,0.00
2022,HRP-2019-291-001.XML,4880,3DD.003D58C2A3,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-30 08:11:43,A ,781.97,,2022-05-30 08:11:43,2022-05-30 08:11:43,0.00
2022,HRP-2019-291-001.XML,4880,3DD.003D58D37B,11H,,ROBU,PELTON,489,2020-04-08,DSF,2022-05-31 15:48:10,A ,783.28,,2022-05-31 15:48:10,2022-05-31 15:48:10,0.00
2022,HRP-2019-289-001.XML,4879,3DD.003D6B86FB,11H,,ROBU,PELTON,489,2020-04-06,DSF,2022-06-01 15:26:39,A ,786.27,,2022-06-01 15:26:39,2022-06-01 16:15:53,0.03
2022,OTD-2020-301-001.XML,4790,3DD.003D8ABF3F,11H,,ROBU,PELTON,489,2021-04-08,DSF,2022-06-03 06:52:14,A ,420.58,,2022-06-03 06:52:14,2022-06-03 07:41:46,0.03
2022,OTD-2020-302-001.XML,4954,3DD.003D8ABAF1,11H,,ROBU,PELTON,489,2021-04-08,DSF,2022-06-03 09:45:53,A ,420.70,,2022-06-03 09:45:53,2022-06-03 09:45:53,0.00
2022,HRP-2019-290-001.XML,4916,3DD.003D58B795,11H,,ROBU,PELTON,489,2020-04-07,DSF,2022-06-03 16:02:27,A ,787.29,,2022-06-03 16:02:27,2022-06-03 16:11:10,0.01
2022,OTD-2020-302-001.XML,4954,3DD.003D8AAF08,11H,,ROBU,PELTON,489,2021-04-08,DSF,2022-06-03 20:11:53,A ,421.13,,2022-06-03 20:11:53,2022-06-03 20:11:53,0.00
2022,OTD-2020-301-001.XML,4790,3DD.003D91ACF7,11H,,ROBU,PELTON,489,2021-04-08,DSF,2022-06-05 07:19:56,A ,422.60,,2022-06-05 07:19:56,2022-06-05 07:19:56,0.00
