Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2016,MSH14065.WZD,388,3DD.003BC77EC1,11H,,WZDF,BCHINL,505,2014-03-06,DRM,2016-05-17 12:52:12,A ,802.95,,2016-05-17 12:52:12,2016-05-17 12:52:12,0.00
2016,HRP15307.RBT,4991,3DD.0077896203,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-06-17 15:33:46,A ,74.32,,2016-06-17 15:33:46,2016-06-17 15:34:20,0.00
2016,HRP15307.RBT,4991,3DD.0077893A3D,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-06-23 00:29:52,A ,79.69,,2016-06-23 00:29:52,2016-06-23 00:29:52,0.00
2016,HRP15307.RBT,4991,3DD.0077887408,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-06-26 17:18:32,A ,83.39,,2016-06-26 17:18:32,2016-07-30 16:40:51,33.97
2016,HRP15307.RBT,4991,3DD.007788D747,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-06-28 00:05:59,A ,84.67,,2016-06-28 00:05:59,2016-06-28 00:07:20,0.00
2016,HRP15308.RBT,5009,3DD.0077882A43,11H,,ROBU,PELTON,489,2016-04-15,DRM,2016-06-30 20:01:46,A ,76.50,,2016-06-30 20:01:46,2016-06-30 20:02:25,0.00
2016,HRP15308.RBT,5009,3DD.0077802946,11H,,ROBU,PELTON,489,2016-04-15,DRM,2016-07-01 01:20:26,A ,76.72,,2016-07-01 01:20:26,2016-07-01 01:22:00,0.00
2016,HRP15308.RBT,5009,3DD.00778054DD,11H,,ROBU,PELTON,489,2016-04-15,DRM,2016-07-03 01:39:49,A ,78.74,,2016-07-03 01:39:49,2016-07-03 01:40:44,0.00
2016,HRP15308.RBT,5009,3DD.007780D1E3,11H,,ROBU,PELTON,489,2016-04-15,DRM,2016-07-04 04:10:26,A ,79.84,,2016-07-04 04:10:26,2016-07-04 04:10:26,0.00
2016,HRP15307.RBT,4991,3DD.007788B729,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-07-04 16:44:43,A ,91.36,,2016-07-04 16:44:43,2016-07-04 16:45:23,0.00
2016,HRP15307.RBT,4991,3DD.0077890749,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-07-04 22:26:12,A ,91.60,,2016-07-04 22:26:12,2016-07-04 22:26:12,0.00
2016,HRP15307.RBT,4991,3DD.007789CC35,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-07-06 00:20:24,A ,92.68,,2016-07-06 00:20:24,2016-07-06 00:21:13,0.00
2016,HRP15307.RBT,4991,3DD.007788C1E9,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-07-06 17:26:06,A ,93.39,,2016-07-06 17:26:06,2016-07-06 17:26:06,0.00
2016,HRP15307.RBT,4991,3DD.007788501E,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-07-09 04:46:26,A ,95.87,,2016-07-09 04:46:26,2016-07-09 04:46:26,0.00
2016,HRP15308.RBT,5009,3DD.0077811657,11H,,ROBU,PELTON,489,2016-04-15,DRM,2016-07-09 17:25:40,A ,85.39,,2016-07-09 17:25:40,2016-07-09 17:26:47,0.00
2016,HRP15308.RBT,5009,3DD.00778061A1,11H,,ROBU,PELTON,489,2016-04-15,DRM,2016-07-09 23:05:42,A ,85.63,,2016-07-09 23:05:42,2016-07-09 23:05:42,0.00
2016,HRP15308.RBT,5009,3DD.00778054E0,11H,,ROBU,PELTON,489,2016-04-15,DRM,2016-07-10 03:50:35,A ,85.83,,2016-07-10 03:50:35,2016-07-10 03:52:12,0.00
2016,HRP15307.RBT,4991,3DD.0077890260,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-07-13 23:21:40,A ,100.64,,2016-07-13 23:21:40,2016-07-13 23:22:29,0.00
2016,HRP15308.RBT,5009,3DD.0077890E0B,11H,,ROBU,PELTON,489,2016-04-15,DRM,2016-07-16 15:02:14,A ,92.29,,2016-07-16 15:02:14,2016-07-16 15:02:14,0.00
2016,HRP15307.RBT,4991,3DD.007789D8CA,11H,,ROBU,PELTON,489,2016-04-04,DRM,2016-07-16 16:57:30,A ,103.37,,2016-07-16 16:57:30,2016-07-16 16:58:11,0.00
2016,HRP15308.RBT,5009,3DD.007787B0D7,11H,,ROBU,PELTON,489,2016-04-15,DRM,2016-07-20 20:03:06,A ,96.50,,2016-07-20 20:03:06,2016-07-20 20:03:06,0.00
