Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2023,WSF-2020-302-WSH.XML.DART1,202,3DD.0077ADBFA4,11W,90,WARMSR,WARMSR,482,2020-10-28,WSH,2023-05-13 19:10:20,A ,927.38,,2023-05-13 19:10:20,2023-05-13 19:47:28,0.03
2023,WSF-2017-163-WSH.XML.DART4,4,384.3515E08B90,11W,558,WARMSR,WARMSR,479,2017-06-19,WSH,2023-05-19 21:47:09,A ,2160.60,,2023-05-19 21:47:09,2023-05-19 21:47:09,0.00
2023,WSF-2020-304-WSH.XML,121,3DD.0077B93754,11W,97,WARMSR,WARMSR,482,2020-10-30,WSH,2023-06-15 20:15:14,A ,958.37,,2023-06-15 20:15:14,2023-06-15 20:48:32,0.02
2023,JAR-2021-033-WS2.XML,3746,3DD.003D6A4462,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-13 02:22:32,A ,764.77,,2023-05-13 02:22:32,2023-05-13 17:55:36,0.65
2023,JAR-2021-032-WS1.XML,3747,3DD.003D6A1E91,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-13 21:40:22,A ,765.57,,2023-05-13 21:40:22,2023-05-14 11:31:59,0.58
2023,JAR-2021-032-WS1.XML,3747,3DD.003D6A1DCD,11H,120,WSPH,WSPH,479,2021-04-08,WSH,2023-05-14 10:38:53,A ,766.11,,2023-05-14 10:38:53,2023-05-17 16:42:07,3.25
2023,JAR-2021-032-WS1.XML,3747,3DD.003D6A23E7,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-14 13:20:21,A ,766.22,,2023-05-14 13:20:21,2023-05-14 13:32:41,0.01
2023,JAR-2021-033-WS2.XML,3746,3DD.003D6A26CE,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-16 00:02:40,A ,767.67,,2023-05-16 00:02:40,2023-08-11 05:12:31,87.22
2023,JAR-2021-033-WS2.XML,3746,3DD.003D6A4245,11H,103,WSPH,WSPH,479,2021-04-08,WSH,2023-05-16 16:08:23,A ,768.34,,2023-05-16 16:08:23,2023-05-16 16:21:57,0.01
2023,JAR-2021-033-WS3.XML,3744,3DD.003D6A49D0,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-16 18:06:35,A ,768.42,,2023-05-16 18:06:35,2023-05-16 18:14:23,0.01
2023,JAR-2021-034-WS4.XML,3749,3DD.003D6A2F34,11H,132,WSPH,WSPH,479,2021-04-08,WSH,2023-05-17 13:36:33,A ,769.23,,2023-05-17 13:36:33,2023-05-17 14:00:42,0.02
2023,JAR-2021-032-WS1.XML,3747,3DD.003D6A20E9,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-17 14:56:50,A ,769.29,,2023-05-17 14:56:50,2023-05-17 14:58:50,0.00
2023,JAR-2021-032-WS1.XML,3747,3DD.003D6A1734,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-17 15:08:56,A ,769.30,,2023-05-17 15:08:56,2023-05-18 12:22:17,0.88
2023,JAR-2021-033-WS3.XML,3744,3DD.003D6A4784,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-17 15:40:15,A ,769.32,,2023-05-17 15:40:15,2023-05-17 16:09:29,0.02
2023,JAR-2021-032-WS1.XML,3747,3DD.003D6A2256,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-18 00:19:37,A ,769.68,,2023-05-18 00:19:37,2023-05-18 04:54:35,0.19
2023,JAR-2021-033-WS3.XML,3744,3DD.003D6A4BC2,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-18 05:57:45,A ,769.92,,2023-05-18 05:57:45,2023-05-18 06:21:05,0.02
2023,JAR-2021-034-WS4.XML,3749,3DD.003D6A3328,11H,132,WSPH,WSPH,479,2021-04-08,WSH,2023-05-18 12:39:32,A ,770.19,,2023-05-18 12:39:32,2023-05-18 12:55:58,0.01
2023,JAR-2021-032-WS1.XML,3747,3DD.003D6A2079,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-18 14:14:46,A ,770.26,,2023-05-18 14:14:46,2023-05-18 14:14:48,0.00
2023,JAR-2021-033-WS2.XML,3746,3DD.003D6A3E9E,11H,116,WSPH,WSPH,479,2021-04-08,WSH,2023-05-18 18:31:28,A ,770.44,,2023-05-18 18:31:28,2023-05-18 19:25:06,0.04
2023,JAR-2021-032-WS1.XML,3747,3DD.003D6A1790,11H,107,WSPH,WSPH,479,2021-04-08,WSH,2023-05-19 05:26:25,A ,770.89,,2023-05-19 05:26:25,2023-05-19 14:59:10,0.40
2023,JAR-2021-033-WS2.XML,3746,3DD.003D6A2468,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-19 13:39:49,A ,771.24,,2023-05-19 13:39:49,2023-05-19 13:46:27,0.00
2023,JAR-2021-032-WS1.XML,3747,3DD.003D6A1BB6,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-19 14:00:32,A ,771.25,,2023-05-19 14:00:32,2023-05-19 14:29:44,0.02
2023,JAR-2021-034-WS4.XML,3749,3DD.003D6A358C,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-19 14:10:43,A ,771.26,,2023-05-19 14:10:43,2023-05-19 14:28:22,0.01
2023,JAR-2021-033-WS3.XML,3744,3DD.003D6A4CAA,11H,,WSPH,WSPH,479,2021-04-08,WSH,2023-05-21 00:43:48,A ,772.70,,2023-05-21 00:43:48,2023-05-21 07:16:11,0.27
