Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2014,JCL11340.WST,41,3D9.1C2C609805,11W,105,WARMSR,WARMSR,464,2011-12-06,WSH,2014-05-12 19:08:31,A ,888.34,,2014-05-12 19:08:31,2014-05-12 19:08:32,0.00
2014,JCL11308.WST,35,3D9.1BF20E0285,11W,84,WARMSR,WARMSR,464,2011-11-04,WSH,2014-05-14 16:34:33,A ,922.16,,2014-05-14 16:34:33,2014-05-16 17:28:34,2.04
2014,JCL11341.WST,49,3D9.1C2C613DF9,11W,93,WARMSR,WARMSR,464,2011-12-07,WSH,2014-05-14 17:37:01,A ,889.24,,2014-05-14 17:37:01,2014-05-14 17:37:02,0.00
2014,JCL12089.WST,55,3D9.1C2C60B54F,11W,111,WARMSR,WARMSR,464,2012-03-29,WSH,2014-05-18 03:56:17,A ,779.55,,2014-05-18 03:56:17,2014-05-18 03:56:18,0.00
2014,JCL11342.WST,79,3D9.1C2C60B0F1,11W,105,WARMSR,WARMSR,464,2011-12-08,WSH,2014-05-22 18:09:17,A ,896.26,,2014-05-22 18:09:17,2014-05-22 18:09:18,0.00
2014,JCL11068.WST,20,3D9.1C2D7520AD,11W,96,WARMSR,WARMSR,464,2011-03-09,WSH,2014-06-05 16:05:54,A ,1184.25,,2014-06-05 16:05:54,2014-06-05 16:05:55,0.00
2014,JCL12298.WST,35,3D9.1C2DE93364,11W,95,WARMSR,WARMSR,464,2012-10-24,WSH,2014-06-28 05:23:04,A ,611.75,,2014-06-28 05:23:04,2014-06-28 05:38:42,0.01
2014,JAR12031.WS3,3778,3D9.1C2DD68093,11H,,WSPH,WSPH,479,2012-04-02,WSH,2014-04-25 06:30:30,A ,752.90,,2014-04-25 06:30:30,2014-04-25 06:30:30,0.00
2014,JAR12030.WS1,4325,3D9.1C2DD68E51,11H,,WSPH,WSPH,479,2012-04-02,WSH,2014-05-08 22:29:41,A ,766.56,,2014-05-08 22:29:41,2014-05-08 22:29:42,0.00
2014,JAR12030.WS1,4325,3D9.1C2DD5ABFF,11H,,WSPH,WSPH,479,2012-04-02,WSH,2014-05-12 19:08:42,A ,770.42,,2014-05-12 19:08:42,2014-05-12 19:08:43,0.00
