Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2021,MSH-2019-073-WZD.XML,400,3DD.003D4D9DDB,11H,,WZDF,BCHINL,505,2019-03-14,DSF,2021-06-02 09:52:19,A ,810.83,,2021-06-02 09:52:19,2021-06-02 09:52:19,0.00
2021,HRP-2018-309-001.XML,4950,3DD.003C095C43,11H,,ROBU,PELTON,489,2019-04-09,DSF,2021-05-12 08:49:09,A ,764.08,,2021-05-12 08:49:09,2021-05-12 08:49:09,0.00
2021,HRP-2018-310-001.XML,4981,3DD.003D3AF9F2,11H,,ROBU,PELTON,489,2019-04-10,DSF,2021-05-23 11:15:41,A ,774.18,,2021-05-23 11:15:41,2021-05-23 11:41:18,0.02
2021,HRP-2018-311-001.XML,4986,3DD.003D3DAFD7,11H,,ROBU,PELTON,489,2019-04-11,DSF,2021-05-25 14:30:58,A ,775.31,,2021-05-25 14:30:58,2021-05-25 15:10:06,0.03
2021,HRP-2019-291-001.XML,4880,3DD.003D58CFC4,11H,,ROBU,PELTON,489,2020-04-08,DSF,2021-06-01 10:40:16,A ,419.07,,2021-06-01 10:40:16,2021-06-01 10:40:16,0.00
2021,HRP-2019-291-001.XML,4880,3DD.003D58C47B,11H,,ROBU,PELTON,489,2020-04-08,DSF,2021-06-02 08:48:06,A ,419.99,,2021-06-02 08:48:06,2021-06-02 10:02:15,0.05
2021,HRP-2019-291-001.XML,4880,3DD.003D58CD2E,11H,,ROBU,PELTON,489,2020-04-08,DSF,2021-06-02 11:46:46,A ,420.12,,2021-06-02 11:46:46,2021-06-02 11:58:52,0.01
2021,HRP-2019-291-001.XML,4880,3DD.003D58CD92,11H,,ROBU,PELTON,489,2020-04-08,DSF,2021-06-03 16:38:32,A ,421.32,,2021-06-03 16:38:32,2021-06-03 16:38:32,0.00
2021,HRP-2019-290-001.XML,4916,3DD.003D58B0BA,11H,,ROBU,PELTON,489,2020-04-07,DSF,2021-06-08 14:19:36,A ,427.22,,2021-06-08 14:19:36,2021-06-08 15:08:44,0.03
2021,HRP-2019-289-001.XML,4879,3DD.003D6B7B93,11H,,ROBU,PELTON,489,2020-04-06,DSF,2021-06-12 22:46:39,A ,432.57,,2021-06-12 22:46:39,2021-06-12 22:46:39,0.00
