Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2017,DBR14342.CL1.DART1,397,3DD.003BD4179F,11H,,ROBU,PELTON,489,2015-04-06,WSR,2017-09-02 04:12:08,A ,880.18,,2017-09-02 04:12:08,2017-09-02 04:12:08,0.00
2017,JCL14346.WSH,11,3DD.00773AB729,11W,93,WARMSR,WARMSR,464,2014-12-12,WSR,2017-05-15 19:26:39,A ,885.39,,2017-05-15 19:26:39,2017-05-15 19:26:39,0.00
2017,JCL15073.WST,5,3DD.00773ABB79,11W,124,WARMSR,WARMSR,464,2015-03-14,WSR,2017-05-26 16:53:02,A ,804.60,,2017-05-26 16:53:02,2017-05-26 16:53:02,0.00
2017,JCL-2014-329-WSH.XML,117,3DD.00773B03E7,11W,83,WARMSR,WARMSR,481,2014-11-25,WSR,2017-05-28 03:59:32,A ,914.69,,2017-05-28 03:59:32,2017-05-28 03:59:35,0.00
2017,JCL-2015-092-WSH.XML,28,3DD.00773AECCA,11W,125,WARMSR,WARMSR,464,2015-04-02,WSR,2017-05-31 20:13:56,A ,790.31,,2017-05-31 20:13:56,2017-05-31 20:13:56,0.00
2017,JCL14337.WSH,16,3DD.00773BC60B,11W,95,WARMSR,WARMSR,464,2014-12-03,WSR,2017-06-08 04:10:39,A ,917.62,,2017-06-08 04:10:39,2017-06-08 04:29:05,0.01
2017,JCL-2014-329-WSH.XML,117,3DD.00773B27EC,11W,92,WARMSR,WARMSR,481,2014-11-25,WSR,2017-06-08 11:57:22,A ,926.02,,2017-06-08 11:57:22,2017-06-08 11:57:22,0.00
2017,WSF-2017-163-WSH.XML.DART1,2,384.3515E08BA9,11W,787,WARMSR,WARMSR,479,2017-06-12,WSR,2017-06-20 13:25:55,A ,7.97,,2017-06-20 13:25:55,2017-06-20 13:25:55,0.00
2017,WSF-2017-163-WSH.XML.DART3,12,384.3515E08B93,11W,,WARMSR,WARMSR,479,2017-06-15,WSR,2017-06-21 05:50:35,A ,5.85,,2017-06-21 05:50:35,2017-06-21 05:50:35,0.00
2017,JCL15302.WSH,59,3DD.0077877396,11W,91,WARMSR,WARMSR,464,2015-10-29,WSR,2017-07-06 02:38:02,A ,615.58,,2017-07-06 02:38:02,2017-09-20 16:27:28,76.58
2017,WSF-2017-163-WSH.XML.DART3,12,384.3515E08B91,11W,,WARMSR,WARMSR,479,2017-06-15,WSR,2017-07-07 05:10:44,A ,21.79,,2017-07-07 05:10:44,2017-08-26 19:37:33,50.60
