Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2023,MSH-2019-134-C26.XML,12,3DD.003D4DA2B5,11W,160,CROOK1,CROOK1,531,2019-05-14,PEL,2023-05-03 10:07:28,A ,1449.95,,2023-05-03 10:07:28,2025-07-24 15:10:27,813.21
2023,HRP-2018-311-001.XML,4986,3DD.003D3DAC91,11H,,ROBU,PELTON,489,2019-04-11,PEL,2023-04-07 04:20:07,A ,1456.89,,2023-04-07 04:20:07,2023-04-07 04:20:07,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8ABD83,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-22 04:08:18,A ,773.46,,2023-05-22 04:08:18,2023-05-22 04:08:18,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8AB949,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-25 12:49:19,A ,776.83,,2023-05-25 12:49:19,2023-06-08 04:06:32,13.64
2023,OTD-2021-299-001.XML,4914,3DD.003DECAEA4,11H,,PELTON,PELTON,489,2022-04-07,PEL,2023-05-26 12:35:44,A ,413.98,,2023-05-26 12:35:44,2023-05-26 12:35:44,0.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8AB738,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-26 13:27:22,A ,777.85,,2023-05-26 13:27:22,2023-08-11 04:20:13,76.62
2023,OTD-2020-302-001.XML,4954,3DD.003D8ABCC2,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-26 15:19:16,A ,777.93,,2023-05-26 15:19:16,2023-07-29 15:18:14,64.00
2023,OTD-2020-302-001.XML,4954,3DD.003D8ABAA3,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-27 11:14:19,A ,778.76,,2023-05-27 11:14:19,2023-05-29 20:05:50,2.37
2023,OTD-2020-301-001.XML,4790,3DD.003D9190F3,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-27 15:10:07,A ,778.92,,2023-05-27 15:10:07,2023-06-06 16:46:33,10.07
2023,OTD-2020-301-001.XML,4790,3DD.003D91A575,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-27 17:18:03,A ,779.01,,2023-05-27 17:18:03,2023-05-27 17:18:03,0.00
2023,OTD-2020-300-001.XML,4966,3DD.003D91A0C5,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-27 17:55:53,A ,779.04,,2023-05-27 17:55:53,2023-05-27 17:55:53,0.00
2023,OTD-2020-300-001.XML,4966,3DD.003D919E31,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-28 11:41:10,A ,779.78,,2023-05-28 11:41:10,2023-05-28 11:51:14,0.01
2023,OTD-2020-302-001.XML,4954,3DD.003D8ABD56,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-28 13:12:22,A ,779.84,,2023-05-28 13:12:22,2023-05-31 04:46:03,2.65
2023,OTD-2020-302-001.XML,4954,3DD.003D8AAC29,11H,,ROBU,PELTON,489,2021-04-08,PEL,2023-05-29 14:42:26,A ,780.90,,2023-05-29 14:42:26,2023-06-04 13:30:56,5.95
